city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,mismatch_category,osmid_str,lat,lon
Pune,1148259534,44.7,primary,1,40,1,9,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,0.36654,1.72,1.0,0.6304487999999999,6.304487999999999,0.98624000182266,0.9839717,1,0.9849,1,0.872476,1,1,Confirmed Black Spot,1148259534,18.82463,74.35999
Pune,435909161,20.1,residential,1,40,0,12,2,3,3,1,2,0,11.4,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.03618,1.8,1.57,0.10224468,1.0224468000000002,0.0024439226566952,4.039144e-06,0,0.0,0,0.0017710818,0,0,Safe (Both Agree),435909161,18.44429,73.78488
Pune,292610116,43.6,residential,1,40,0,17,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.07848,1.8,1.0,0.141264,1.4126400000000003,0.0136215522834751,1.0663123e-05,0,0.0,0,0.4164182,0,0,Safe (Both Agree),292610116,18.5512,73.9105
Delhi,172292713,9.7,residential,1,40,0,113,2,2,0,0,0,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.01746,1.8,1.15,0.0361421999999999,0.3614219999999999,7.399589239209894e-05,1.0006465e-06,0,0.0,0,2.2211014e-05,0,0,Safe (Both Agree),172292713,28.80362,77.0557
Pune,476590730,454.7,residential,1,40,0,2,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.8184600000000001,1.16,1.0,0.9494136,1.044,0.0107018098898242,5.7554794e-06,0,0.0,0,0.2732176,0,0,Safe (Both Agree),476590730,18.53976,73.92218
Delhi,705710674,37.0,residential,1,40,0,47,2,1,1,0,3,0,5.7,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.0666,1.8,1.285,0.1540458,1.5404580000000003,0.0020246986583237,4.305998e-06,0,0.0,0,0.0039291317,0,0,Safe (Both Agree),705710674,28.65757,77.20252
Pune,568077165,33.9,residential,1,40,0,22,2,1,0,0,0,0,1.5,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.06102,1.8,1.075,0.1180737,1.180737,0.0034843724061771,8.200177e-06,0,0.0,0,0.036239102,0,0,Safe (Both Agree),568077165,18.62412,73.86332
Delhi,423590904,14.1,residential,1,40,0,109,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.02538,1.8,1.06,0.04842504,0.4842504,7.518222484543644e-05,7.154124e-07,0,0.0,0,4.9459846e-05,0,0,Safe (Both Agree),423590904,28.61965,77.06029
Pune,562648319,34.7,residential,1,40,0,19,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.06246,1.8,1.0,0.112428,1.1242800000000002,0.0077733536472781,1.0866176e-05,0,0.0,0,0.34796065,0,0,Safe (Both Agree),562648319,18.60448,73.93812
Delhi,78154369,16.8,residential,1,40,0,61,2,1,1,0,0,0,2.7,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03024,1.8,1.135,0.06178032,0.6178032,7.518222484543644e-05,1.0509673e-06,0,0.0,0,5.2333802e-05,0,0,Safe (Both Agree),78154369,28.68008,77.17028
Delhi,422769850,25.9,residential,1,40,0,25,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0466199999999999,1.8,1.0,0.0839159999999999,0.83916,0.0002177470246091,1.2525603e-06,0,0.0,0,0.0007975321,0,0,Safe (Both Agree),422769850,28.81389,77.13988
Delhi,421459078,34.3,residential,1,40,0,33,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0617399999999999,1.8,1.0,0.111132,1.11132,0.0001319571077141,2.6358882e-06,0,0.0,0,0.004882977,0,0,Safe (Both Agree),421459078,28.4986,77.23428
Pune,1331519289,393.2,unclassified,1,40,0,1,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,0.82572,1.08,1.0,0.8917776000000001,1.134,0.0108607502871751,5.5592204e-06,0,0.0,0,0.2165277,0,0,Safe (Both Agree),1331519289,19.07162,74.19054
Delhi,214543344,43.3,residential,1,40,0,39,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.07794,1.8,1.0,0.140292,1.40292,8.117550788839967e-05,3.090007e-06,0,0.0,0,0.003644946,0,0,Safe (Both Agree),214543344,28.62018,77.01166
Delhi,"[1306547608, 1306547607]",79.7,residential,1,40,0,56,2,0,2,0,0,0,2.4,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.14346,1.8,1.12,0.28921536,1.8144,0.0006335101590397,6.3655325e-06,0,0.0,0,0.0036952642,0,0,Safe (Both Agree),"[1306547608, 1306547607]",28.63357,77.04926
Delhi,423541265,32.6,residential,1,40,0,36,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.05868,1.8,1.0,0.105624,1.0562400000000003,7.762199432446312e-05,2.165254e-06,0,0.0,0,0.0025272076,0,0,Safe (Both Agree),423541265,28.68325,77.04702
Delhi,665096121,90.2,residential,1,40,0,27,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.16236,1.8,1.0,0.292248,1.62,0.0011443643686939,9.652439e-06,0,0.0,0,0.030772584,0,0,Safe (Both Agree),665096121,28.7579,77.0794
Delhi,422002316,161.0,residential,1,40,0,9,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.2898,1.72,1.05,0.5233788,1.6254000000000002,0.0071931879607997,6.4719625e-06,0,0.0,0,0.055321418,0,0,Safe (Both Agree),422002316,28.52384,77.19632
Delhi,202801088,449.7,residential,3,40,1,0,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,0,0,0,0,0,1.8,0.8094600000000001,1.0,1.05,0.8499330000000002,0.9450000000000002,0.0217889812479083,1.1250194e-05,0,0.0,0,0.35948068,0,0,Safe (Both Agree),202801088,28.61333,77.26994
Delhi,170767287,89.1,primary,1,60,1,18,5,0,1,0,2,0,3.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.7306199999999999,1.8,1.16,1.52553456,8.5608,0.9903001965193656,0.9969689,1,1.0,1,0.9890848,1,1,Confirmed Black Spot,170767287,28.58164,77.26576
Delhi,423298693,90.5,residential,1,40,0,62,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.1629,1.8,1.05,0.307881,1.7010000000000003,0.0028473060884719,6.3265275e-06,0,0.0,0,0.0018073037,0,0,Safe (Both Agree),423298693,28.65878,77.26268
Pune,476590780,36.1,residential,1,40,0,17,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.06498,1.8,1.0,0.116964,1.1696400000000002,0.0095627080944282,1.1039092e-05,0,0.0,0,0.41258416,0,0,Safe (Both Agree),476590780,18.5345,73.92726
Pune,571831129,765.0,tertiary,1,40,0,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,2.601,1.0,1.0,2.601,1.7,0.0155670123988381,9.245099e-06,0,0.0,0,0.2702923,0,0,Safe (Both Agree),571831129,17.99364,74.94228
Pune,858862650,146.0,residential,1,40,0,12,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.2628,1.8,1.0,0.47304,1.6200000000000003,0.0131774999417586,2.4335792e-05,0,0.0,0,0.54781085,1,0,Safe (Both Agree),858862650,18.5968,73.82439
Pune,1433220199,24.0,tertiary,1,40,0,26,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.0815999999999999,1.8,1.0,0.1468799999999999,1.4688,0.0013755714134239,2.346504e-06,0,0.0,0,0.003279803,0,0,Safe (Both Agree),1433220199,18.67212,73.78835
Delhi,414817612,15.7,residential,1,40,0,30,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0282599999999999,1.8,1.0,0.050868,0.5086799999999999,0.0001183477900789,6.4779e-07,0,0.0,0,9.986221e-05,0,0,Safe (Both Agree),414817612,28.47284,77.12545
Delhi,423781420,23.3,residential,1,40,0,21,2,1,0,1,0,0,2.8,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04194,1.8,1.14,0.08606088,0.8606088000000001,0.0002303293169603,1.7764727e-06,0,0.0,0,0.00057120516,0,0,Safe (Both Agree),423781420,28.65813,77.10003
Pune,279435339,124.0,primary,3,40,1,23,5,0,3,0,1,0,4.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,1.0168,1.8,1.23,2.2511952,9.0774,0.9976664425046228,0.99253696,1,1.0,1,0.97418016,1,1,Confirmed Black Spot,279435339,18.56442,73.89375
Delhi,78786341,8.1,residential,1,40,0,85,2,2,1,0,0,0,4.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.01458,1.8,1.21,0.03175524,0.3175523999999999,7.518222484543644e-05,1.1305542e-06,0,0.0,0,3.92486e-05,0,0,Safe (Both Agree),78786341,28.73086,77.16131
Pune,"[857107849, 209748974]",99.9,residential,1,40,0,19,2,0,1,0,1,1,3.0,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.17982,1.8,1.15,0.3722274,1.863,0.0080764893213306,1.6708367e-05,0,0.0,0,0.08966131,0,0,Safe (Both Agree),"[857107849, 209748974]",18.50941,73.80237
Delhi,1453523313,27.5,unclassified,1,40,0,65,2,7,2,0,3,0,15.9,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,2.1,0.05775,1.8,1.795,0.1865902499999999,1.8659025,0.0035694395429922,7.1284276e-06,0,0.0,0,0.0018885523,0,0,Safe (Both Agree),1453523313,28.6308,77.27528
Pune,855736496,19.6,residential,1,40,0,12,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.03528,1.8,1.0,0.063504,0.63504,0.0005181548420084,7.856841e-07,0,0.0,0,0.0006571333,0,0,Safe (Both Agree),855736496,18.42538,73.98571
Pune,219763064,27.8,trunk,1,40,0,18,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.30024,1.8,1.0,0.540432,5.40432,0.9580678446242666,0.9956938,1,0.8266,1,0.19827567,0,1,Confirmed Black Spot,219763064,18.44202,73.98489
Delhi,423381003,28.0,residential,1,40,0,54,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0504,1.8,1.0,0.09072,0.9072,7.232385903773035e-05,1.4124959e-06,0,0.0,0,0.00041846844,0,0,Safe (Both Agree),423381003,28.67216,77.07441
Delhi,1186669285,91.2,living_street,1,40,0,20,1,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.0912,1.8,1.1,0.180576,0.99,0.0129793029180003,1.4001133e-05,0,0.0,0,0.095969915,0,0,Safe (Both Agree),1186669285,28.5971,77.07305
Pune,774734552,894.3,secondary,1,40,0,0,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,0,5.6,5.008079999999999,1.0,1.0,5.008079999999999,2.7999999999999994,0.1273938529189877,6.129004e-05,0,0.0001,0,0.33807224,0,0,Safe (Both Agree),774734552,18.14678,74.09139
Pune,1052723565,37.5,residential,1,40,0,7,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0675,1.56,1.0,0.1053,1.0530000000000002,0.0121892775218738,7.91047e-06,0,0.0,0,0.35391438,0,0,Safe (Both Agree),1052723565,18.5008,73.71539
Delhi,371864791,42.0,residential,1,40,0,43,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0756,1.8,1.075,0.146286,1.4628600000000005,0.0001003458307698,3.660266e-06,0,0.0,0,0.0017656385,0,0,Safe (Both Agree),371864791,28.71152,77.17975
Delhi,190347379,16.4,residential,1,40,0,19,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.02952,1.8,1.075,0.0571212,0.571212,0.0005389330195767,1.0670585e-06,0,0.0,0,0.00012699603,0,0,Safe (Both Agree),190347379,28.51402,77.10674
Pune,855539225,40.9,residential,1,40,0,11,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.07362,1.8,1.0,0.132516,1.32516,0.0121892775218738,1.1441271e-05,0,0.0,0,0.5026214,1,0,Safe (Both Agree),855539225,18.71529,73.79614
Delhi,423271184,83.9,living_street,1,40,0,33,1,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.0839,1.8,1.0,0.15102,0.9,0.0007580681039241,7.5612743e-06,0,0.0,0,0.02398602,0,0,Safe (Both Agree),423271184,28.655,77.06574
Pune,106751413,147.1,primary,1,40,0,23,5,1,0,0,0,0,1.5,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,1.2062199999999998,1.8,1.075,2.3340356999999994,7.933499999999999,0.9632648805959726,0.99882203,1,1.0,1,0.111420594,0,1,Confirmed Black Spot,106751413,18.62566,73.86184
Pune,370565572,12.5,tertiary,1,40,0,21,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.0425,1.8,1.0,0.0765,0.7650000000000001,0.0007966169030351,1.3382045e-06,0,0.0,0,0.00036130802,0,0,Safe (Both Agree),370565572,18.67683,73.79146
Delhi,1080286219,125.9,secondary,1,40,1,29,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.70504,1.8,1.0,1.269072,5.039999999999999,0.9825341161760244,0.9980288,1,0.9869,1,0.81473666,1,1,Confirmed Black Spot,1080286219,28.81322,76.97073
Pune,476083746,71.7,residential,1,40,0,35,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.12906,1.8,1.0,0.232308,1.62,0.010220714027183,1.9467483e-05,0,0.0,0,0.31295323,0,0,Safe (Both Agree),476083746,18.62253,73.86668
Pune,23028161,122.7,primary,2,40,1,19,5,0,5,0,2,1,8.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,1.00614,1.8,1.44,2.60791488,10.6272,0.9972971787166952,0.99568695,1,1.0,1,0.9627386,1,1,Confirmed Black Spot,23028161,18.50404,73.86868
Pune,"[769627286, 1082064375]",483.5,residential,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.8703000000000001,1.0,1.0,0.8703000000000001,0.9,0.0173894026385219,4.3709842e-06,0,0.0,0,0.40506,0,0,Safe (Both Agree),"[769627286, 1082064375]",18.73104,73.6449
Delhi,1197885753,44.3,unclassified,1,40,0,48,2,4,5,0,2,0,14.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,2.1,0.09303,1.8,1.7000000000000002,0.2846718000000001,2.846718000000001,0.0081291284479917,1.4708652e-05,0,0.004,0,0.0068619773,0,0,Safe (Both Agree),1197885753,28.62456,77.2946
Pune,815070257,271.6,residential,1,40,0,7,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.48888,1.56,1.0,0.7626528000000001,1.404,0.0131774999417586,1.7678783e-05,0,0.0,0,0.45441318,0,0,Safe (Both Agree),815070257,18.73375,73.67298
Delhi,169019551,46.0,residential,1,40,0,37,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0828,1.8,1.06,0.1579824,1.579824,0.0003778341201424,4.5037077e-06,0,0.0,0,0.007648461,0,0,Safe (Both Agree),169019551,28.60783,76.98341
Delhi,"[1079763716, 1079763717]",176.9,residential,1,40,0,20,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.31842,1.8,1.0,0.5731560000000001,1.62,0.0012337773079184,1.0205099e-05,0,0.0,0,0.04521593,0,0,Safe (Both Agree),"[1079763716, 1079763717]",28.82252,77.08292
Pune,859132317,1091.2,residential,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,1.96416,1.0,1.0,1.96416,0.9,0.0155712866585295,4.277079e-06,0,0.0,0,0.26907122,0,0,Safe (Both Agree),859132317,18.62246,74.14589
Delhi,371997539,63.9,residential,1,40,0,28,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.11502,1.8,1.0,0.207036,1.62,0.0009706097492415,8.053714e-06,0,0.0,0,0.02694963,0,0,Safe (Both Agree),371997539,28.59054,77.30704
Delhi,1311776419,24.8,residential,1,40,0,37,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04464,1.8,1.0,0.080352,0.80352,7.762199432446312e-05,1.234519e-06,0,0.0,0,0.00062704494,0,0,Safe (Both Agree),1311776419,28.61603,76.97849
Pune,53011776,40.4,tertiary,1,40,0,14,3,1,3,0,0,0,5.1,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,3.4,0.1373599999999999,1.8,1.255,0.3102962399999999,3.1029624,0.0161705453485406,0.000134419,0,0.0,0,0.10342465,0,0,Safe (Both Agree),53011776,18.51635,73.87416
Delhi,76849297,38.7,tertiary,1,40,0,20,3,6,2,0,1,0,12.4,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,3.4,0.13158,1.8,1.62,0.38368728,3.836872800000001,0.0069526625639265,0.00012899027,0,0.0026,0,0.008927996,0,0,Safe (Both Agree),76849297,28.61462,77.28918
Delhi,423535307,103.4,residential,1,40,0,58,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.18612,1.8,1.06,0.35511696,1.7172000000000005,0.0006521788643103,7.431238e-06,0,0.0,0,0.0020985382,0,0,Safe (Both Agree),423535307,28.60467,77.09792
Pune,1146550287,34.9,trunk,2,40,1,19,6,0,3,0,0,0,3.6,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,0.37692,1.8,1.18,0.8005780800000001,8.005780800000002,0.9948364138417062,0.9994954,1,0.9992,1,0.88450533,1,1,Confirmed Black Spot,1146550287,18.57142,73.95412
Delhi,415175085,19.7,residential,1,20,0,9,2,1,0,0,2,0,3.5,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.03546,1.72,1.175,0.0716646599999999,0.7166466,0.0027302000681237,1.3162457e-06,0,0.0,0,0.00014199954,0,0,Safe (Both Agree),415175085,28.53737,77.13664
Pune,610043288,435.8,unclassified,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,0.91518,1.32,1.0,1.2080376000000002,1.386,0.0177666984577004,1.5946425e-05,0,0.0,0,0.44138405,0,0,Safe (Both Agree),610043288,19.26675,73.98235
Pune,1494912069,407.2,tertiary,1,40,1,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,1.38448,1.0,1.0,1.38448,1.7000000000000002,0.0382555930720482,5.6241686e-05,0,0.0,0,0.9219254,1,0,Safe (Both Agree),1494912069,17.91167,75.02123
Delhi,433113853,18.6,residential,1,40,0,92,2,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03348,1.8,1.1,0.0662904,0.6629040000000002,0.0018867336456051,1.0184187e-06,0,0.0,0,6.65621e-05,0,0,Safe (Both Agree),433113853,28.64735,77.10201
Delhi,1090411640,96.8,secondary,1,40,1,39,4,0,0,3,1,0,4.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.5420799999999999,1.8,1.245,1.21480128,6.2748,0.9780622732107824,0.99506783,1,0.9978,1,0.6658062,1,1,Confirmed Black Spot,1090411640,28.53584,77.26059
Pune,72946169,67.2,secondary,1,40,1,16,4,0,2,0,3,0,5.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,5.6,0.37632,1.8,1.27,0.86026752,6.400799999999999,0.9735458938249252,0.9671263,1,0.9995,1,0.8085247,1,1,Confirmed Black Spot,72946169,18.56928,73.78163
Pune,1119833397,26.6,residential,1,40,0,4,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.04788,1.32,1.0,0.0632016,0.6320160000000001,0.0005109453424325,9.2319556e-07,0,0.0,0,0.0026679046,0,0,Safe (Both Agree),1119833397,18.43463,73.88818
Delhi,421284075,7.7,residential,1,40,0,31,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.01386,1.8,1.0,0.024948,0.24948,0.0001183477900789,6.4779e-07,0,0.0,0,9.986221e-05,0,0,Safe (Both Agree),421284075,28.51988,76.96105
Pune,858863080,32.9,trunk,1,50,1,39,6,0,2,0,4,0,6.4,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,10.8,0.3553199999999999,1.8,1.32,0.8442403199999999,8.4424032,0.9844114186846064,0.9994916,1,0.9991,1,0.8760845,1,1,Confirmed Black Spot,858863080,18.44517,73.85928
Pune,"[856358864, 775921023, 856358863]",2009.1,residential,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,3.61638,1.0,1.0,3.61638,0.9,0.0155712866585295,4.656998e-06,0,0.0,0,0.24780044,0,0,Safe (Both Agree),"[856358864, 775921023, 856358863]",18.4545,73.8035
Pune,859144284,10.5,secondary,2,40,0,19,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,0,5.6,0.0588,1.8,1.0,0.10584,1.0584,0.0537697253079595,1.7205923e-05,0,0.0,0,0.0005964965,0,1,Safe (Both Agree),859144284,18.64584,73.77029
Pune,627172743,250.1,unclassified,1,40,0,1,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,0.5252100000000001,1.08,1.0,0.5672268000000001,1.1340000000000003,0.0087487601488428,4.1641383e-06,0,0.0,0,0.09210212,0,0,Safe (Both Agree),627172743,19.29864,73.80872
Pune,1119823374,51.1,residential,1,40,0,31,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.09198,1.8,1.0,0.165564,1.62,0.010220714027183,1.518619e-05,0,0.0,0,0.27136964,0,0,Safe (Both Agree),1119823374,18.56525,73.88242
Pune,813965784,135.1,residential,1,40,0,19,2,1,2,0,0,0,3.9,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.24318,1.8,1.195,0.52308018,1.9359,0.0095585714004818,2.0644024e-05,0,0.0,0,0.08398988,0,0,Safe (Both Agree),813965784,18.61346,73.78071
Delhi,36801848,51.9,secondary,1,40,1,61,4,0,6,0,3,0,10.2,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.29064,1.8,1.51,0.7899595200000001,7.610400000000001,0.9847982731637972,0.9900237,1,0.9999,1,0.92385143,1,1,Confirmed Black Spot,36801848,28.61872,77.03168
Delhi,226565138,138.5,secondary,1,40,1,10,4,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.7756,1.8,1.05,1.465884,5.292,0.9560855938377452,0.9820212,1,0.9895,1,0.7770909,1,1,Confirmed Black Spot,226565138,28.55764,77.08614
Delhi,422558119,118.0,residential,1,40,0,25,2,0,0,0,3,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.2124,1.8,1.15,0.4396679999999999,1.863,0.0074371378395943,6.4874907e-06,0,0.0,0,0.037683852,0,0,Safe (Both Agree),422558119,28.60223,76.91512
Pune,292610108,45.0,residential,1,40,0,15,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.081,1.8,1.0,0.1458,1.4580000000000002,0.0135741866447731,1.0793611e-05,0,0.0,0,0.3583897,0,0,Safe (Both Agree),292610108,18.55067,73.90994
Delhi,992641619,84.2,residential,1,40,0,40,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.15156,1.8,1.0,0.272808,1.62,0.0005726250953414,7.1246827e-06,0,0.0,0,0.009131499,0,0,Safe (Both Agree),992641619,28.71153,77.02973
Delhi,1079729779,35.9,residential,1,40,0,39,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06462,1.8,1.0,0.116316,1.1631600000000002,7.232385903773035e-05,3.105372e-06,0,0.0,0,0.003420891,0,0,Safe (Both Agree),1079729779,28.5927,77.00244
Delhi,608695095,64.3,residential,1,40,0,4,2,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,0,0,0,0,0,1.8,0.11574,1.32,1.1,0.16805448,1.3068000000000002,0.0074452437806401,5.636741e-06,0,0.0,0,0.047881734,0,0,Safe (Both Agree),608695095,28.60603,77.15394
Pune,1357152698,591.1,residential,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,1.06398,1.0,1.0,1.06398,0.9,0.0155613530892739,4.1785347e-06,0,0.0,0,0.27576882,0,0,Safe (Both Agree),1357152698,18.12575,75.03207
Pune,1457601475,14.9,trunk,1,40,0,4,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,0,10.8,0.16092,1.32,1.0,0.2124144,2.1241440000000003,0.0632216544949318,0.00042594894,0,0.0001,0,0.00018483055,0,0,Safe (Both Agree),1457601475,18.32597,74.06712
Delhi,170514572,45.4,tertiary,1,40,0,36,3,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.15436,1.8,1.0,0.277848,2.77848,0.000171211498845,2.2808412e-05,0,0.0,0,0.003644946,0,0,Safe (Both Agree),170514572,28.55373,76.86664
Delhi,213170556,35.9,residential,1,40,0,45,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06462,1.8,1.0,0.116316,1.1631600000000002,7.232385903773035e-05,3.105372e-06,0,0.0,0,0.0032779844,0,0,Safe (Both Agree),213170556,28.70726,77.05085
